"Country or Area","Year","Area","Sex","Age","Industry","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Isle of Man","2016","Total","Female","25 - 29","Community, social and personal services (ISIC Rev.2: Major Division 9)","Census - de jure - complete tabulation","Final figure, complete","2017","544",""
"Isle of Man","2016","Total","Female","25 - 29","Total","Census - de jure - complete tabulation","Final figure, complete","2017","1804",""
"Isle of Man","2016","Total","Female","25 - 29","Agriculture, hunting and forestry (ISIC Rev.3/3.1: Section A)","Census - de jure - complete tabulation","Final figure, complete","2017","7","9"
"Isle of Man","2016","Total","Female","25 - 29","Mining and quarrying (ISIC Rev.3/3.1: Section C)","Census - de jure - complete tabulation","Final figure, complete","2017","2",""
"Isle of Man","2016","Total","Female","25 - 29","Manufacturing (ISIC Rev.3/3.1: Section D)","Census - de jure - complete tabulation","Final figure, complete","2017","43",""
"Isle of Man","2016","Total","Female","25 - 29","Electricity, gas and water supply (ISIC Rev.3/3.1: Section E)","Census - de jure - complete tabulation","Final figure, complete","2017","10",""
"Isle of Man","2016","Total","Female","25 - 29","Construction (ISIC Rev.3/3.1: Section F)","Census - de jure - complete tabulation","Final figure, complete","2017","23",""
"Isle of Man","2016","Total","Female","25 - 29","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods (ISIC Rev.3/3.1: Section G)","Census - de jure - complete tabulation","Final figure, complete","2017","127",""
"Isle of Man","2016","Total","Female","25 - 29","Hotels and restaurants (ISIC Rev.3/3.1: Section H)","Census - de jure - complete tabulation","Final figure, complete","2017","132",""
"Isle of Man","2016","Total","Female","25 - 29","Transport, storage and communications (ISIC Rev.3/3.1: Section I)","Census - de jure - complete tabulation","Final figure, complete","2017","51",""
"Isle of Man","2016","Total","Female","25 - 29","Financial intermediation (ISIC Rev.3/3.1:  Section J)","Census - de jure - complete tabulation","Final figure, complete","2017","364",""
"Isle of Man","2016","Total","Female","25 - 29","Real estate, renting and business activities (ISIC Rev.3/3.1: Category K)","Census - de jure - complete tabulation","Final figure, complete","2017","501",""
"Isle of Man","2016","Total","Female","25 - 29","Public administration and defense; compulsory social security (ISIC-Rev.3/3.1: Section L)","Census - de jure - complete tabulation","Final figure, complete","2017","114",""
"Isle of Man","2016","Total","Female","25 - 29","Education (ISIC Rev.3/3.1: Section M)","Census - de jure - complete tabulation","Final figure, complete","2017","156",""
"Isle of Man","2016","Total","Female","25 - 29","Health and social work (ISIC Rev.3/3.1: Section N)","Census - de jure - complete tabulation","Final figure, complete","2017","274",""
"Isle of Man","2016","Total","Female","25 - 29","Total","Census - de jure - complete tabulation","Final figure, complete","2017","1804",""
"Isle of Man","2016","Total","Female","25 - 29","Agriculture, forestry and fishing (ISIC Rev.4: Section A)","Census - de jure - complete tabulation","Final figure, complete","2017","7",""
"Isle of Man","2016","Total","Female","25 - 29","Mining and quarrying (ISIC Rev.4: Section B)","Census - de jure - complete tabulation","Final figure, complete","2017","2",""
"Isle of Man","2016","Total","Female","25 - 29","Manufacturing (ISIC Rev.4: Section C)","Census - de jure - complete tabulation","Final figure, complete","2017","43",""
"Isle of Man","2016","Total","Female","25 - 29","Electricity, gas, steam and air conditioning supply (ISIC Rev.4: Section D)","Census - de jure - complete tabulation","Final figure, complete","2017","10","10"
"Isle of Man","2016","Total","Female","25 - 29","Construction (ISIC Rev.4: Section F)","Census - de jure - complete tabulation","Final figure, complete","2017","23",""
"Isle of Man","2016","Total","Female","25 - 29","Wholesale and retail trade; repair of motor vehicles and motorcycles (ISIC Rev.4: Section G)","Census - de jure - complete tabulation","Final figure, complete","2017","127",""
"Isle of Man","2016","Total","Female","25 - 29","Transportation and storage (ISIC Rev.4: Section H)","Census - de jure - complete tabulation","Final figure, complete","2017","51",""
"Isle of Man","2016","Total","Female","25 - 29","Accommodation and food service activities (ISIC Rev.4: Section I)","Census - de jure - complete tabulation","Final figure, complete","2017","132",""
"Isle of Man","2016","Total","Female","25 - 29","Information and communication (ISIC Rev.4: Section J)","Census - de jure - complete tabulation","Final figure, complete","2017","55",""
"Isle of Man","2016","Total","Female","25 - 29","Financial and insurance activities (ISIC Rev.4: Section K)","Census - de jure - complete tabulation","Final figure, complete","2017","364",""
"Isle of Man","2016","Total","Female","25 - 29","Real estate activities (ISIC Rev.4: Section L)","Census - de jure - complete tabulation","Final figure, complete","2017","7",""
"Isle of Man","2016","Total","Female","25 - 29","Professional, scientific and technical activities (ISIC Rev.4: Section M)","Census - de jure - complete tabulation","Final figure, complete","2017","93",""
"Isle of Man","2016","Total","Female","25 - 29","Administrative and support service activities (ISIC Rev.4: Section N)","Census - de jure - complete tabulation","Final figure, complete","2017","346",""
"Isle of Man","2016","Total","Female","25 - 29","Public administration and defence; compulsory social security (ISIC Rev.4: Section O)","Census - de jure - complete tabulation","Final figure, complete","2017","114",""
"Isle of Man","2016","Total","Female","25 - 29","Education (ISIC Rev.4: Section P)","Census - de jure - complete tabulation","Final figure, complete","2017","156",""
"Isle of Man","2016","Total","Female","25 - 29","Human health and social work activities (ISIC Rev.4: Section Q)","Census - de jure - complete tabulation","Final figure, complete","2017","274",""
"Isle of Man","2016","Total","Female","25 - 29","Total","Census - de jure - complete tabulation","Final figure, complete","2017","1804",""
"Isle of Man","2016","Total","Female","30 - 34","Agriculture, hunting, forestry and fishing (ISIC Rev.2: Major Division 1)","Census - de jure - complete tabulation","Final figure, complete","2017","12",""
"Isle of Man","2016","Total","Female","30 - 34","Mining and quarrying (ISIC Rev.2: Major Division 2)","Census - de jure - complete tabulation","Final figure, complete","2017","0",""
"Isle of Man","2016","Total","Female","30 - 34","Manufacturing  (ISIC Rev.2: Major Division 3)","Census - de jure - complete tabulation","Final figure, complete","2017","38",""
"Isle of Man","2016","Total","Female","30 - 34","Electricity, gas and water (ISIC Rev.2: Major Division 4)","Census - de jure - complete tabulation","Final figure, complete","2017","10",""
"Isle of Man","2016","Total","Female","30 - 34","Construction (ISIC Rev.2: Major Division 5)","Census - de jure - complete tabulation","Final figure, complete","2017","27",""
"Isle of Man","2016","Total","Female","30 - 34","Wholesale and retail trade and restaurants and hotels (ISIC Rev.2: Major Division 6)","Census - de jure - complete tabulation","Final figure, complete","2017","247",""
"Isle of Man","2016","Total","Female","30 - 34","Transport, storage and communication (ISIC Rev.2: Major Division 7)","Census - de jure - complete tabulation","Final figure, complete","2017","74",""
"Isle of Man","2016","Total","Female","30 - 34","Financing, insurance, real estate and business services (ISIC Rev.2: Major Division 8)","Census - de jure - complete tabulation","Final figure, complete","2017","928",""
"Isle of Man","2016","Total","Female","30 - 34","Community, social and personal services (ISIC Rev.2: Major Division 9)","Census - de jure - complete tabulation","Final figure, complete","2017","616",""
"Isle of Man","2016","Total","Female","30 - 34","Total","Census - de jure - complete tabulation","Final figure, complete","2017","1952",""
"Isle of Man","2016","Total","Female","30 - 34","Agriculture, hunting and forestry (ISIC Rev.3/3.1: Section A)","Census - de jure - complete tabulation","Final figure, complete","2017","12","9"
"Isle of Man","2016","Total","Female","30 - 34","Mining and quarrying (ISIC Rev.3/3.1: Section C)","Census - de jure - complete tabulation","Final figure, complete","2017","0",""
"Isle of Man","2016","Total","Female","30 - 34","Manufacturing (ISIC Rev.3/3.1: Section D)","Census - de jure - complete tabulation","Final figure, complete","2017","38",""
"Isle of Man","2016","Total","Female","30 - 34","Electricity, gas and water supply (ISIC Rev.3/3.1: Section E)","Census - de jure - complete tabulation","Final figure, complete","2017","10",""
"Isle of Man","2016","Total","Female","30 - 34","Construction (ISIC Rev.3/3.1: Section F)","Census - de jure - complete tabulation","Final figure, complete","2017","27",""
"Isle of Man","2016","Total","Female","30 - 34","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods (ISIC Rev.3/3.1: Section G)","Census - de jure - complete tabulation","Final figure, complete","2017","135",""
"Isle of Man","2016","Total","Female","30 - 34","Hotels and restaurants (ISIC Rev.3/3.1: Section H)","Census - de jure - complete tabulation","Final figure, complete","2017","112",""
"Isle of Man","2016","Total","Female","30 - 34","Transport, storage and communications (ISIC Rev.3/3.1: Section I)","Census - de jure - complete tabulation","Final figure, complete","2017","74",""
"Isle of Man","2016","Total","Female","30 - 34","Financial intermediation (ISIC Rev.3/3.1:  Section J)","Census - de jure - complete tabulation","Final figure, complete","2017","386",""
"Isle of Man","2016","Total","Female","30 - 34","Real estate, renting and business activities (ISIC Rev.3/3.1: Category K)","Census - de jure - complete tabulation","Final figure, complete","2017","542",""
"Isle of Man","2016","Total","Female","30 - 34","Public administration and defense; compulsory social security (ISIC-Rev.3/3.1: Section L)","Census - de jure - complete tabulation","Final figure, complete","2017","113",""
"Isle of Man","2016","Total","Female","30 - 34","Education (ISIC Rev.3/3.1: Section M)","Census - de jure - complete tabulation","Final figure, complete","2017","205",""
"Isle of Man","2016","Total","Female","30 - 34","Health and social work (ISIC Rev.3/3.1: Section N)","Census - de jure - complete tabulation","Final figure, complete","2017","298",""
"Isle of Man","2016","Total","Female","30 - 34","Total","Census - de jure - complete tabulation","Final figure, complete","2017","1952",""
"Isle of Man","2016","Total","Female","30 - 34","Agriculture, forestry and fishing (ISIC Rev.4: Section A)","Census - de jure - complete tabulation","Final figure, complete","2017","12",""
"Isle of Man","2016","Total","Female","30 - 34","Mining and quarrying (ISIC Rev.4: Section B)","Census - de jure - complete tabulation","Final figure, complete","2017","0",""
